cust_id ,trans_id ,trans_date,invoice_nbr,loc_nbr ,sales ,product_category ,payment_method,payment_status
372,1001605,5/12/2021,100046031,21,4406,Kid's Clothing,UPI,completed
373,1001606,5/13/2021,100046032,20,3130,Women's Clothing,Debit Card,completed
374,1001607,5/14/2021,100046033,47,950,Men's Clothing,Debit Card,completed
375,1001608,5/15/2021,100046034,27,662,Footwear,Debit Card,completed
376,1001609,5/16/2021,100046035,37,3769,Men's Clothing,UPI,completed
377,1001610,5/17/2021,100046036,42,1285,Accessories,Credit Card,completed
378,1001611,5/18/2021,100046037,47,1474,Winter wear,Debit Card,completed
379,1001612,5/19/2021,100046038,24,4324,Bags,Debit Card,completed
380,1001613,5/20/2021,100046039,38,261,Women's Clothing,Debit Card,completed
381,1001614,5/21/2021,100046040,19,1644,Men's Clothing,UPI,completed
382,1001615,5/22/2021,100046041,3,4666,Winter wear,Debit Card,completed
383,1001616,5/23/2021,100046042,7,1712,Women's Clothing,Debit Card,completed
384,1001617,5/24/2021,100046043,6,2259,Accessories,Credit Card,completed
385,1001618,5/25/2021,100046044,1,3301,Women's Clothing,Debit Card,completed
386,1001619,5/26/2021,100046045,13,1942,Winter wear,UPI,completed
387,1001620,5/27/2021,100046046,9,4662,Winter wear,Debit Card,completed
388,1001621,5/28/2021,100046047,22,348,Jewellery,UPI,completed
389,1001622,5/29/2021,100046048,19,966,Footwear,UPI,completed
390,1001623,5/30/2021,100046049,44,3949,Jewellery,UPI,completed
391,1001624,5/31/2021,100046050,25,4627,Footwear,UPI,completed
392,1001625,6/1/2021,100046051,46,1614,Beauty,Credit Card,completed
393,1001626,6/2/2021,100046052,50,2970,Beauty,Credit Card,completed
394,1001627,6/3/2021,100046053,26,4743,Winter wear,Debit Card,completed
395,1001628,6/4/2021,100046054,18,2097,Footwear,Credit Card,completed
396,1001629,6/5/2021,100046055,7,4960,Beauty,Debit Card,completed
397,1001630,6/6/2021,100046056,45,4580,Winter wear,Credit Card,completed
398,1001631,6/7/2021,100046057,17,4114,Men's Clothing,Debit Card,completed
399,1001632,6/8/2021,100046058,15,4278,Jewellery,Credit Card,completed
400,1001633,6/9/2021,100046059,28,1860,Beauty,UPI,completed
401,1001634,6/10/2021,100046060,29,727,Jewellery,Debit Card,completed
402,1001635,6/11/2021,100046061,25,4496,Gym wear,UPI,completed
403,1001636,6/12/2021,100046062,48,544,Men's Clothing,Debit Card,completed
404,1001637,6/13/2021,100046063,32,459,Accessories,UPI,completed
405,1001638,6/14/2021,100046064,45,548,Beauty,Credit Card,completed
406,1001639,6/15/2021,100046065,7,4208,Winter wear,Credit Card,completed
407,1001640,6/16/2021,100046066,25,2145,Kid's Clothing,UPI,completed
408,1001641,6/17/2021,100046067,27,3175,Winter wear,Credit Card,completed
409,1001642,6/18/2021,100046068,18,3178,Bags,UPI,completed
410,1001643,6/19/2021,100046069,32,2182,Men's Clothing,Debit Card,completed
411,1001644,6/20/2021,100046070,47,1723,Winter wear,Debit Card,completed
412,1001645,6/21/2021,100046071,5,1619,Footwear,Credit Card,completed
413,1001646,6/22/2021,100046072,46,1955,Gym wear,UPI,completed
414,1001647,6/23/2021,100046073,44,4353,Gym wear,UPI,completed
415,1001648,6/24/2021,100046074,25,3020,Women's Clothing,UPI,completed
416,1001649,6/25/2021,100046075,6,689,Women's Clothing,UPI,completed
417,1001650,6/26/2021,100046076,43,3990,Bags,Debit Card,completed
418,1001651,6/27/2021,100046077,16,3385,Bags,Debit Card,completed
419,1001652,6/28/2021,100046078,24,4014,Women's Clothing,Debit Card,completed
420,1001653,6/29/2021,100046079,38,4044,Kid's Clothing,Debit Card,completed
421,1001654,6/30/2021,100046080,49,4756,Kid's Clothing,Debit Card,completed
422,1001655,7/1/2021,100046081,5,1651,Kid's Clothing,Credit Card,completed
423,1001656,7/2/2021,100046082,14,1392,Beauty,Debit Card,completed
424,1001657,7/3/2021,100046083,35,748,Men's Clothing,Credit Card,completed
425,1001658,7/4/2021,100046084,47,1788,Bags,Debit Card,completed
426,1001659,7/5/2021,100046085,14,1519,Men's Clothing,UPI,completed
427,1001660,7/6/2021,100046086,42,2275,Gym wear,UPI,completed
428,1001661,7/7/2021,100046087,5,3145,Gym wear,Credit Card,completed
429,1001662,7/8/2021,100046088,16,921,Winter wear,Debit Card,completed
430,1001663,7/9/2021,100046089,38,3024,Footwear,UPI,completed
431,1001664,7/10/2021,100046090,48,402,Men's Clothing,Credit Card,completed
432,1001665,7/11/2021,100046091,17,2141,Gym wear,Credit Card,completed
433,1001666,7/12/2021,100046092,8,384,Accessories,UPI,completed
434,1001667,7/13/2021,100046093,17,1955,Footwear,Debit Card,completed
435,1001668,7/14/2021,100046094,41,2921,Women's Clothing,UPI,completed
436,1001669,7/15/2021,100046095,40,2827,Bags,Credit Card,completed
437,1001670,7/16/2021,100046096,7,391,Men's Clothing,Debit Card,completed
438,1001671,7/17/2021,100046097,42,3641,Bags,UPI,completed
439,1001672,7/18/2021,100046098,19,1677,Women's Clothing,Credit Card,completed
440,1001673,7/19/2021,100046099,38,661,Winter wear,UPI,completed
441,1001674,7/20/2021,100046100,34,3730,Accessories,Credit Card,completed
442,1001675,7/21/2021,100046101,35,3200,Kid's Clothing,Credit Card,completed
443,1001676,7/22/2021,100046102,22,2231,Footwear,Debit Card,completed
444,1001677,7/23/2021,100046103,33,1904,Kid's Clothing,UPI,completed
445,1001678,7/24/2021,100046104,21,2014,Gym wear,Debit Card,completed
446,1001679,7/25/2021,100046105,44,2339,Jewellery,Debit Card,completed
447,1001680,7/26/2021,100046106,43,723,Kid's Clothing,Credit Card,completed
448,1001681,7/27/2021,100046107,1,3568,Men's Clothing,UPI,completed
449,1001682,7/28/2021,100046108,21,3864,Gym wear,Credit Card,completed
450,1001683,7/29/2021,100046109,25,2167,Accessories,UPI,completed
451,1001684,7/30/2021,100046110,44,2620,Accessories,UPI,completed
452,1001685,7/31/2021,100046111,12,4226,Bags,Debit Card,completed
453,1001686,8/1/2021,100046112,8,4099,Accessories,UPI,completed
454,1001687,8/2/2021,100046113,47,4587,Gym wear,Credit Card,completed
455,1001688,8/3/2021,100046114,5,3362,Jewellery,Credit Card,completed
456,1001689,8/4/2021,100046115,39,4074,Winter wear,Credit Card,completed
457,1001690,8/5/2021,100046116,8,3317,Bags,Debit Card,completed
458,1001691,8/6/2021,100046117,9,1267,Women's Clothing,UPI,completed
459,1001692,8/7/2021,100046118,19,1805,Jewellery,UPI,completed
460,1001693,8/8/2021,100046119,7,1094,Winter wear,UPI,completed
461,1001694,8/9/2021,100046120,31,3637,Jewellery,Debit Card,completed
462,1001695,8/10/2021,100046121,23,4160,Accessories,Debit Card,completed
463,1001696,8/11/2021,100046122,46,3145,Men's Clothing,Debit Card,completed
464,1001697,8/12/2021,100046123,6,2547,Footwear,UPI,completed
465,1001698,8/13/2021,100046124,38,1580,Women's Clothing,Credit Card,completed
466,1001699,8/14/2021,100046125,10,1100,Men's Clothing,UPI,completed
467,1001700,8/15/2021,100046126,17,2178,Footwear,Debit Card,completed
468,1001701,8/16/2021,100046127,11,4396,Gym wear,Credit Card,completed
469,1001702,8/17/2021,100046128,8,1064,Beauty,Credit Card,completed
470,1001703,8/18/2021,100046129,39,3834,Jewellery,Credit Card,completed
471,1001704,8/19/2021,100046130,17,2805,Bags,UPI,completed
472,1001705,8/20/2021,100046131,23,3299,Gym wear,Credit Card,completed
473,1001706,8/21/2021,100046132,38,4852,Men's Clothing,Debit Card,completed
474,1001707,8/22/2021,100046133,13,3271,Beauty,Credit Card,completed
475,1001708,8/23/2021,100046134,44,4329,Gym wear,Debit Card,completed
476,1001709,8/24/2021,100046135,5,2748,Bags,UPI,completed
477,1001710,8/25/2021,100046136,49,3233,Winter wear,Debit Card,completed
478,1001711,8/26/2021,100046137,38,4630,Bags,Debit Card,completed
479,1001712,8/27/2021,100046138,6,1607,Winter wear,UPI,completed
480,1001713,8/28/2021,100046139,42,2609,Beauty,Debit Card,completed
481,1001714,8/29/2021,100046140,10,3518,Gym wear,Credit Card,completed
482,1001715,8/30/2021,100046141,15,2156,Women's Clothing,UPI,completed
483,1001716,8/31/2021,100046142,9,2104,Winter wear,Credit Card,completed
484,1001717,9/1/2021,100046143,44,2678,Men's Clothing,UPI,completed
485,1001718,9/2/2021,100046144,19,2022,Gym wear,Debit Card,completed
486,1001719,9/3/2021,100046145,24,3025,Gym wear,UPI,completed
487,1001720,9/4/2021,100046146,12,4245,Footwear,Debit Card,completed
488,1001721,9/5/2021,100046147,17,2182,Gym wear,Credit Card,completed
489,1001722,9/6/2021,100046148,3,1131,Men's Clothing,Debit Card,completed
490,1001723,9/7/2021,100046149,45,1690,Men's Clothing,UPI,completed
491,1001724,9/8/2021,100046150,45,3956,Beauty,Debit Card,completed
492,1001725,9/9/2021,100046151,8,1738,Gym wear,UPI,completed
493,1001726,9/10/2021,100046152,46,4130,Kid's Clothing,Debit Card,completed
494,1001727,9/11/2021,100046153,40,4540,Men's Clothing,UPI,completed
495,1001728,9/12/2021,100046154,34,1170,Footwear,Debit Card,completed
496,1001729,9/13/2021,100046155,36,3282,Winter wear,Credit Card,completed
497,1001730,9/14/2021,100046156,47,3883,Women's Clothing,UPI,completed
498,1001731,9/15/2021,100046157,30,3825,Women's Clothing,Credit Card,completed
499,1001732,9/16/2021,100046158,13,1262,Beauty,Debit Card,completed
500,1001733,9/17/2021,100046159,35,2760,Footwear,Debit Card,completed
501,1001734,9/18/2021,100046160,6,4466,Gym wear,Credit Card,completed
502,1001735,9/19/2021,100046161,14,775,Jewellery,Debit Card,completed
503,1001736,9/20/2021,100046162,20,1625,Women's Clothing,UPI,completed
504,1001737,9/21/2021,100046163,30,395,Beauty,Credit Card,completed
505,1001738,9/22/2021,100046164,24,3787,Footwear,UPI,completed
506,1001739,9/23/2021,100046165,33,3304,Jewellery,UPI,completed
507,1001740,9/24/2021,100046166,45,4386,Kid's Clothing,UPI,completed
508,1001741,9/25/2021,100046167,44,2121,Kid's Clothing,Credit Card,completed
509,1001742,9/26/2021,100046168,45,2808,Accessories,UPI,completed
510,1001743,9/27/2021,100046169,34,4924,Beauty,Credit Card,completed
511,1001744,9/28/2021,100046170,2,4943,Beauty,Debit Card,completed
512,1001745,9/29/2021,100046171,40,2324,Winter wear,Credit Card,completed
513,1001746,9/30/2021,100046172,20,2374,Gym wear,UPI,completed
514,1001747,10/1/2021,100046173,25,4084,Beauty,Credit Card,completed
515,1001748,10/2/2021,100046174,32,2512,Men's Clothing,UPI,completed
516,1001749,10/3/2021,100046175,8,1863,Footwear,Credit Card,completed
517,1001750,10/4/2021,100046176,23,962,Men's Clothing,Debit Card,completed
518,1001751,10/5/2021,100046177,21,1161,Bags,Debit Card,completed
519,1001752,10/6/2021,100046178,24,2886,Men's Clothing,Credit Card,completed
520,1001753,10/7/2021,100046179,35,4848,Men's Clothing,Credit Card,completed
521,1001754,10/8/2021,100046180,27,2275,Kid's Clothing,Credit Card,completed
522,1001755,10/9/2021,100046181,6,2313,Gym wear,Debit Card,completed
523,1001756,10/10/2021,100046182,43,1347,Gym wear,Debit Card,completed
524,1001757,10/11/2021,100046183,18,4437,Jewellery,Debit Card,completed
525,1001758,10/12/2021,100046184,49,3593,Men's Clothing,UPI,completed
526,1001759,10/13/2021,100046185,32,3981,Bags,Debit Card,completed
527,1001760,10/14/2021,100046186,7,1922,Men's Clothing,UPI,completed
528,1001761,10/15/2021,100046187,4,4478,Beauty,Debit Card,completed
529,1001762,10/16/2021,100046188,49,2629,Bags,UPI,completed
530,1001763,10/17/2021,100046189,42,1266,Men's Clothing,Debit Card,completed
531,1001764,10/18/2021,100046190,44,1202,Winter wear,Credit Card,completed
532,1001765,10/19/2021,100046191,46,3128,Women's Clothing,UPI,completed
533,1001766,10/20/2021,100046192,10,4915,Men's Clothing,Debit Card,completed
534,1001767,10/21/2021,100046193,17,1736,Gym wear,Credit Card,completed
535,1001768,10/22/2021,100046194,9,3646,Men's Clothing,Debit Card,completed
536,1001769,10/23/2021,100046195,1,2802,Footwear,UPI,completed
537,1001770,10/24/2021,100046196,1,1612,Jewellery,Debit Card,completed
538,1001771,10/25/2021,100046197,4,2669,Kid's Clothing,Debit Card,completed
539,1001772,10/26/2021,100046198,5,3472,Beauty,Credit Card,completed
540,1001773,10/27/2021,100046199,6,2190,Kid's Clothing,Credit Card,completed
541,1001774,10/28/2021,100046200,27,570,Women's Clothing,Credit Card,completed
542,1001775,10/29/2021,100046201,2,3641,Footwear,Credit Card,completed
543,1001776,10/30/2021,100046202,16,4000,Jewellery,UPI,completed
544,1001777,10/31/2021,100046203,29,4360,Footwear,Debit Card,completed
545,1001778,11/1/2021,100046204,23,2809,Footwear,Credit Card,completed
546,1001779,11/2/2021,100046205,15,1156,Men's Clothing,Credit Card,completed
547,1001780,11/3/2021,100046206,31,554,Men's Clothing,Debit Card,completed
548,1001781,11/4/2021,100046207,5,1432,Beauty,Debit Card,completed
549,1001782,11/5/2021,100046208,11,2754,Beauty,Debit Card,completed
550,1001783,11/6/2021,100046209,30,1523,Jewellery,UPI,completed
551,1001784,11/7/2021,100046210,6,4471,Women's Clothing,Credit Card,completed
552,1001785,11/8/2021,100046211,30,1063,Gym wear,Debit Card,completed
553,1001786,11/9/2021,100046212,15,3487,Accessories,Credit Card,completed
554,1001787,11/10/2021,100046213,32,1310,Jewellery,Credit Card,completed
555,1001788,11/11/2021,100046214,35,475,Men's Clothing,UPI,completed
556,1001789,11/12/2021,100046215,11,2252,Accessories,UPI,completed
557,1001790,11/13/2021,100046216,16,4146,Jewellery,UPI,completed
558,1001791,11/14/2021,100046217,21,3431,Accessories,Debit Card,completed
559,1001792,11/15/2021,100046218,19,4184,Women's Clothing,UPI,completed
560,1001793,11/16/2021,100046219,3,3488,Women's Clothing,Debit Card,completed
561,1001794,11/17/2021,100046220,28,3970,Men's Clothing,UPI,completed
562,1001795,11/18/2021,100046221,47,554,Jewellery,Credit Card,completed
563,1001796,11/19/2021,100046222,31,2417,Accessories,Debit Card,completed
564,1001797,11/20/2021,100046223,7,3595,Gym wear,Credit Card,completed
565,1001798,11/21/2021,100046224,17,4641,Men's Clothing,Debit Card,completed
566,1001799,11/22/2021,100046225,19,2538,Footwear,Debit Card,completed
567,1001800,11/23/2021,100046226,20,837,Accessories,Debit Card,completed
568,1001801,11/24/2021,100046227,29,482,Accessories,Debit Card,completed
569,1001802,11/25/2021,100046228,38,4461,Winter wear,UPI,completed
570,1001803,11/26/2021,100046229,11,622,Bags,Credit Card,completed
571,1001804,11/27/2021,100046230,49,3626,Gym wear,Debit Card,completed
572,1001805,11/28/2021,100046231,34,2432,Beauty,Debit Card,completed
573,1001806,11/29/2021,100046232,41,2878,Men's Clothing,Credit Card,completed
574,1001807,11/30/2021,100046233,12,3740,Kid's Clothing,Debit Card,completed
575,1001808,12/1/2021,100046234,49,3295,Kid's Clothing,Debit Card,completed
576,1001809,12/2/2021,100046235,23,1785,Women's Clothing,Debit Card,completed
577,1001810,12/3/2021,100046236,3,2250,Winter wear,Credit Card,completed
578,1001811,12/4/2021,100046237,7,3108,Accessories,UPI,completed
579,1001812,12/5/2021,100046238,21,2134,Beauty,UPI,completed
580,1001813,12/6/2021,100046239,11,4364,Jewellery,UPI,completed
581,1001814,12/7/2021,100046240,8,4473,Winter wear,UPI,completed
582,1001815,12/8/2021,100046241,22,1312,Beauty,Credit Card,completed
583,1001816,12/9/2021,100046242,19,264,Winter wear,Credit Card,completed
584,1001817,12/10/2021,100046243,41,2608,Beauty,Credit Card,completed
585,1001818,12/11/2021,100046244,21,1973,Jewellery,Debit Card,completed
586,1001819,12/12/2021,100046245,17,840,Women's Clothing,Credit Card,completed
587,1001820,12/13/2021,100046246,48,4243,Women's Clothing,UPI,completed
588,1001821,12/14/2021,100046247,17,2290,Footwear,Debit Card,completed
589,1001822,12/15/2021,100046248,34,4998,Winter wear,Debit Card,completed
590,1001823,12/16/2021,100046249,24,4689,Footwear,Debit Card,completed
591,1001824,12/17/2021,100046250,39,1427,Accessories,Credit Card,completed
592,1001825,12/18/2021,100046251,39,3155,Accessories,UPI,completed
593,1001826,12/19/2021,100046252,14,2236,Bags,UPI,completed
594,1001827,12/20/2021,100046253,44,746,Men's Clothing,Credit Card,completed
595,1001828,12/21/2021,100046254,33,1694,Men's Clothing,Debit Card,completed
596,1001829,12/22/2021,100046255,50,2775,Kid's Clothing,UPI,completed
597,1001830,12/23/2021,100046256,2,2590,Jewellery,Debit Card,completed
598,1001831,12/24/2021,100046257,8,405,Men's Clothing,Debit Card,completed
599,1001832,12/25/2021,100046258,16,4254,Beauty,UPI,completed
600,1001833,12/26/2021,100046259,1,4140,Gym wear,Debit Card,completed
601,1001834,12/27/2021,100046260,43,4816,Accessories,Credit Card,completed
602,1001835,12/28/2021,100046261,8,4338,Men's Clothing,Credit Card,completed
603,1001836,12/29/2021,100046262,22,2147,Beauty,Credit Card,completed
604,1001837,12/30/2021,100046263,12,719,Bags,UPI,completed
605,1001838,12/31/2021,100046264,30,3692,Jewellery,Debit Card,completed
606,1001839,1/1/2018,100046265,48,4261,Accessories,UPI,completed
607,1001840,1/2/2018,100046266,6,2823,Accessories,Debit Card,completed
608,1001841,1/3/2018,100046267,13,2042,Gym wear,UPI,completed
609,1001842,1/4/2018,100046268,13,312,Gym wear,UPI,completed
610,1001843,1/5/2018,100046269,40,1098,Women's Clothing,Credit Card,completed
611,1001844,1/6/2018,100046270,3,651,Bags,Debit Card,completed
612,1001845,1/7/2018,100046271,36,527,Gym wear,Debit Card,completed
613,1001846,1/8/2018,100046272,36,2996,Women's Clothing,UPI,completed
614,1001847,1/9/2018,100046273,13,3286,Bags,Debit Card,completed
615,1001848,1/10/2018,100046274,20,1767,Winter wear,Credit Card,completed
616,1001849,1/11/2018,100046275,28,3809,Men's Clothing,UPI,completed
617,1001850,1/12/2018,100046276,31,304,Women's Clothing,UPI,completed
618,1001851,1/13/2018,100046277,10,2919,Beauty,Debit Card,completed
619,1001852,1/14/2018,100046278,46,1442,Jewellery,Credit Card,completed
620,1001853,1/15/2018,100046279,44,889,Gym wear,Debit Card,completed
621,1001854,1/16/2018,100046280,5,2734,Footwear,Credit Card,completed
622,1001855,1/17/2018,100046281,20,3906,Accessories,Credit Card,completed
623,1001856,1/18/2018,100046282,21,4951,Bags,Credit Card,completed
624,1001857,1/19/2018,100046283,4,283,Women's Clothing,Debit Card,completed
625,1001858,1/20/2018,100046284,24,4197,Accessories,UPI,completed
626,1001859,1/21/2018,100046285,24,388,Footwear,UPI,completed
